entity_id,algorithm,axis,level,n_reps_ok,auc_mean,auc_lo,auc_hi
Procambarus_clarkii_native,xgboost,lowacc,5,50,0.7933273486212616,0.779403016243092,0.8056698500889249
Procambarus_clarkii_native,xgboost,lowacc,10,50,0.79170285514214,0.7727723669990915,0.809509430997111
Procambarus_clarkii_native,xgboost,lowacc,20,30,0.7843327622484279,0.764261710103563,0.8041981601932293
Procambarus_clarkii_native,xgboost,lowacc,35,30,0.7943837621544113,0.7766506453742568,0.810989978264304
Procambarus_clarkii_native,xgboost,lowacc,50,30,0.7832150657757292,0.7627148164510538,0.8030638782007722
Procambarus_clarkii_native,xgboost,snapping,0,50,0.7934493309754216,0.7758734210284198,0.810829581154138
Procambarus_clarkii_native,xgboost,snapping,5,50,0.7855226247528401,0.7694530527467305,0.8005585080679763
Procambarus_clarkii_native,xgboost,snapping,10,50,0.7663048657556257,0.7491190698016822,0.7819304324446231
Procambarus_clarkii_native,xgboost,snapping,20,30,0.7667607792112434,0.7468577764726,0.7862323349257777
Procambarus_clarkii_native,xgboost,snapping,35,30,0.7677612961096091,0.745604507866264,0.7876513846623842
Procambarus_clarkii_native,xgboost,snapping,50,30,0.7945088250468804,0.7767056800546335,0.811180144899435
astacus_astacus,maxent,lowacc,0,50,0.7109597557875114,0.7017482950546202,0.7204762276312895
astacus_astacus,maxent,lowacc,5,50,0.6895922345082465,0.6785933346599798,0.7006398590557961
astacus_astacus,maxent,lowacc,10,50,0.6783234914136945,0.6677521865835577,0.688462657877595
astacus_astacus,maxent,lowacc,20,30,0.6688831704029338,0.6553198612755096,0.681688923868375
astacus_astacus,maxent,lowacc,35,30,0.6298033357104421,0.619664069330337,0.63974853935221
astacus_astacus,maxent,lowacc,50,30,0.614532028341443,0.6023975000833803,0.6271374295885204
astacus_astacus,maxent,snapping,0,50,0.7002396632710822,0.6901325418125627,0.7102469735372219
astacus_astacus,maxent,snapping,5,50,0.7008680831843521,0.6888419788639083,0.7121890048096174
astacus_astacus,maxent,snapping,10,50,0.7021713433484897,0.6934593132138337,0.7108009644602412
astacus_astacus,maxent,snapping,20,30,0.7041946679879781,0.6924659425276745,0.7157164631682468
astacus_astacus,maxent,snapping,35,30,0.7093989079580605,0.6932652009686654,0.7247422411864215
astacus_astacus,maxent,snapping,50,30,0.7311793497853302,0.7201678301559817,0.7429826104208578
astacus_astacus,random_forest,lowacc,0,50,0.7851448811526762,0.7674376873099065,0.8003282831964266
astacus_astacus,random_forest,lowacc,5,50,0.7548081340148456,0.7413096405931431,0.7672346271894148
astacus_astacus,random_forest,lowacc,10,50,0.7489505830337018,0.7346279702486974,0.7617098755052867
astacus_astacus,random_forest,lowacc,20,30,0.7246935741575047,0.706572519926133,0.740403881603867
astacus_astacus,random_forest,lowacc,35,30,0.6864329069176079,0.6765469223483818,0.6970239933801915
astacus_astacus,random_forest,lowacc,50,30,0.6825577170263408,0.6685046610117886,0.6955423182902746
astacus_astacus,random_forest,snapping,0,50,0.7719852503179451,0.7584973050190431,0.7853193589209755
astacus_astacus,random_forest,snapping,5,50,0.7774459926734546,0.7602989855211473,0.7931688845131758
astacus_astacus,random_forest,snapping,10,50,0.766461820919839,0.7487776425210454,0.7830226584936915
astacus_astacus,random_forest,snapping,20,30,0.7682537145181623,0.7514447881169503,0.7841621894436995
astacus_astacus,random_forest,snapping,35,30,0.7635105618278238,0.7412020380314815,0.7848486078084139
astacus_astacus,random_forest,snapping,50,30,0.7868447182055973,0.774429428411674,0.7993377541253477
astacus_astacus,xgboost,lowacc,0,50,0.7677534899990306,0.749795572897872,0.784470300997316
astacus_astacus,xgboost,lowacc,5,50,0.7448573884640132,0.7328626292140067,0.7560208367346549
astacus_astacus,xgboost,lowacc,10,50,0.7388609851422249,0.7249180925942774,0.7514395737223312
astacus_astacus,xgboost,lowacc,20,30,0.7099788872080014,0.6910532848653294,0.727323181742959
astacus_astacus,xgboost,lowacc,35,30,0.6723665153792598,0.6604690617583956,0.6852376891293582
astacus_astacus,xgboost,lowacc,50,30,0.6627662124473124,0.6475652826568115,0.6761273542908136
astacus_astacus,xgboost,snapping,0,50,0.757401705878671,0.7425982258754689,0.7708001205008644
astacus_astacus,xgboost,snapping,5,50,0.7515003418800117,0.7326522246683237,0.7695365555303301
astacus_astacus,xgboost,snapping,10,50,0.7585181674152979,0.7412636358437777,0.7744697590844798
astacus_astacus,xgboost,snapping,20,30,0.7645738872271637,0.747065461099314,0.7817174873778767
astacus_astacus,xgboost,snapping,35,30,0.7613181845720082,0.7371925893232102,0.7843103256538806
astacus_astacus,xgboost,snapping,50,30,0.785334546977948,0.7718484922522076,0.7977769133154567
